alloy,temperature,processing,method,status,pred_ys,actual_ys,pred_uts,actual_uts,pred_el,actual_el,pred_em,actual_em,pred_density,pred_gamma_prime,confidence_level,tcp_risk,corrections_applied
Haynes 214® alloy,600.0,wrought,ML_ONLY,SUCCESS,635.1191407277531,,874.4455507733096,,28.347074149206485,,161.15298845729308,177.0,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,649.0,wrought,ML_ONLY,SUCCESS,647.0109559133,565.0,848.3972414471377,815.0,27.937006511119534,22.2,156.51857378444151,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,650.0,wrought,ML_ONLY,SUCCESS,646.1310120656437,565.0,844.5484865643252,815.0,27.822791613963773,22.2,155.97673418483214,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,700.0,wrought,ML_ONLY,SUCCESS,646.1310120656437,,844.5484865643252,,27.822791613963773,,155.97673418483214,170.0,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,760.0,wrought,ML_ONLY,SUCCESS,627.7049196819676,645.0,750.1579700372141,705.0,28.31541261680416,20.4,150.3977440040543,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,800.0,wrought,ML_ONLY,SUCCESS,619.0793093304051,,743.1103015801829,,28.417220211103476,,149.74097520522616,162.0,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,870.0,wrought,ML_ONLY,SUCCESS,535.0619735525045,310.0,574.6591221158094,400.0,28.60878415683801,49.4,143.39862030632196,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,871.0,wrought,ML_ONLY,SUCCESS,447.8922042653951,310.0,432.1856724087782,400.0,29.613108116188595,49.4,138.60687225944696,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,900.0,wrought,ML_ONLY,SUCCESS,440.24651334742634,,428.21007121248914,,29.825756507912228,,138.0284878600329,151.0,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,980.0,wrought,ML_ONLY,SUCCESS,397.4059355875245,54.0,367.50483815000814,105.0,30.89743552091796,144.8,134.95746191917027,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,982.0,wrought,ML_ONLY,SUCCESS,299.11701041662604,54.0,282.93140522764486,105.0,32.64857420805175,144.8,129.55212363181676,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,1000.0,wrought,ML_ONLY,SUCCESS,299.11701041662604,,282.93140522764486,,32.64857420805175,,129.55212363181673,137.0,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,1038.0,wrought,ML_ONLY,SUCCESS,299.11701041662604,,282.93140522764486,,32.648574208051755,153.1,128.21244909530594,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,1093.0,wrought,ML_ONLY,SUCCESS,299.11701041662604,27.0,282.93140522764486,58.0,32.64857420805175,157.1,127.78005466189421,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,1095.0,wrought,ML_ONLY,SUCCESS,299.11701041662604,27.0,282.93140522764475,58.0,32.648574208051755,157.1,127.78005466189423,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,1149.0,wrought,ML_ONLY,SUCCESS,299.11701041662604,12.0,282.9314052276448,32.0,32.64857420805175,159.3,127.78005466189421,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,1150.0,wrought,ML_ONLY,SUCCESS,299.11701041662604,12.0,282.93140522764486,32.0,32.64857420805175,159.3,127.78005466189421,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,1204.0,wrought,ML_ONLY,SUCCESS,299.11701041662604,9.0,282.93140522764486,30.0,32.64857420805175,134.6,127.78005466189421,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 214® alloy,1205.0,wrought,ML_ONLY,SUCCESS,299.11701041662604,9.0,282.93140522764486,30.0,32.64857420805175,134.6,127.78005466189421,,7.7,26.9,MEDIUM,UNKNOWN,0
Haynes 263® alloy,20.0,wrought,ML_ONLY,SUCCESS,583.172610291387,635.0,898.5855329680369,1050.0,31.198112415173245,35.8,213.30071456607237,221.0,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,100.0,wrought,ML_ONLY,SUCCESS,579.8860807503713,,898.31237012624,,31.212755130627347,,211.38831418857205,219.0,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,200.0,wrought,ML_ONLY,SUCCESS,578.6271814619129,,897.9837041586152,,31.212755130627347,40.9,209.83456453726927,212.0,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,204.0,wrought,ML_ONLY,SUCCESS,578.6271814619129,,897.9837041586152,,31.212755130627347,40.9,206.97245821402709,212.0,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,300.0,wrought,ML_ONLY,SUCCESS,577.788115679493,,894.9847341121424,,31.267856485733933,,203.0029299136345,205.0,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,400.0,wrought,ML_ONLY,SUCCESS,577.788115679493,,894.9847341121424,,31.267856485733933,,196.29443792263157,198.0,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,427.0,wrought,ML_ONLY,SUCCESS,577.788115679493,,894.9847341121424,,31.267856485733933,39.6,194.08107427517064,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,500.0,wrought,ML_ONLY,SUCCESS,577.788115679493,,894.9847341121424,,31.210334029134863,,186.79777903805552,192.0,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,537.0,wrought,ML_ONLY,SUCCESS,577.788115679493,540.0,894.9847341121424,855.0,31.210334029134863,42.1,186.79777903805552,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,540.0,wrought,ML_ONLY,SUCCESS,541.2998802058602,540.0,852.4064260066737,855.0,30.93491479390537,42.1,182.43430705319224,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,600.0,wrought,ML_ONLY,SUCCESS,538.5899676548655,,832.7545992600906,,30.796673128580686,,178.40192613140465,185.0,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,649.0,wrought,ML_ONLY,SUCCESS,529.4498614536936,525.0,799.5926119554031,835.0,28.72531635520422,36.9,174.38720139995934,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,650.0,wrought,ML_ONLY,SUCCESS,528.8893603550608,525.0,796.7246920335281,835.0,28.664773294901487,36.9,173.8250370933187,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,700.0,wrought,ML_ONLY,SUCCESS,528.8893603550608,,796.7246920335281,,28.664773294901487,,173.8250370933187,176.0,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,760.0,wrought,ML_ONLY,SUCCESS,500.28623722033035,515.0,682.561414837737,725.0,27.937376983771934,26.6,166.56933060989354,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,800.0,wrought,ML_ONLY,SUCCESS,486.5206732554866,,676.0881482361744,,28.07270623029293,,165.91903153762792,166.0,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,816.0,wrought,ML_ONLY,SUCCESS,429.7747071962931,,535.7983071314936,,28.158020328601992,35.2,161.23509081599067,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,870.0,wrought,ML_ONLY,SUCCESS,397.97661524903094,220.0,480.822659563313,350.0,28.191466343154502,58.1,159.2844732231017,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,871.0,wrought,ML_ONLY,SUCCESS,317.9191887963942,220.0,371.98812587190673,350.0,29.13810063575704,58.1,153.50677852095328,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,900.0,wrought,ML_ONLY,SUCCESS,314.9940407861403,,368.36486537385986,,29.17968751167257,,152.13772181929312,154.0,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,927.0,wrought,ML_ONLY,SUCCESS,291.8598144091645,,341.4832470465392,,29.74487436068962,105.2,150.1847123065163,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,980.0,wrought,ML_ONLY,SUCCESS,277.8548835996198,87.0,326.826659738937,170.0,30.276294109806816,95.1,148.81018074692884,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,982.0,wrought,ML_ONLY,SUCCESS,210.4711136106061,87.0,255.24796253434718,170.0,32.20442998169402,95.1,143.52556618394055,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,1000.0,wrought,ML_ONLY,SUCCESS,210.4711136106061,,255.2479625343472,,32.20442998169402,,143.52556618394055,143.0,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,1093.0,wrought,ML_ONLY,SUCCESS,210.4711136106061,37.0,255.24796253434718,88.0,32.21232449768523,103.6,141.57936277549265,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes 263® alloy,1095.0,wrought,ML_ONLY,SUCCESS,210.47111361060612,37.0,255.24796253434718,88.0,32.21232449768523,103.6,141.57936277549265,,8.17,5.5,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,27.0,wrought,ML_ONLY,SUCCESS,903.6837253391934,,1242.3486116391405,,15.977241894476247,,208.5067038054251,218.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,149.0,wrought,ML_ONLY,SUCCESS,903.6837253391934,,1242.3486116391405,,15.977241894476247,,206.1427398944511,213.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,260.0,wrought,ML_ONLY,SUCCESS,902.5850132290119,,1241.666679948948,,15.894607207777959,,202.63599087608605,204.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,371.0,wrought,ML_ONLY,SUCCESS,901.0213046997026,,1240.0727165540877,,15.913339059627313,,196.23041501724737,198.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,482.0,wrought,ML_ONLY,SUCCESS,900.8048977264875,,1240.0727165540877,,15.914042983923247,,189.31681632778333,190.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,538.0,wrought,ML_ONLY,SUCCESS,873.6881374725813,,1223.3136223158065,,15.750198875341704,,181.6716248151235,188.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,593.0,wrought,ML_ONLY,SUCCESS,871.3913130852748,,1215.4069496614259,,15.632301945121245,,179.95502677995836,182.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,649.0,wrought,ML_ONLY,SUCCESS,866.365187068328,847.0,1180.8393651121314,1047.0,14.868030093851738,7.0,174.09759144421758,179.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,677.0,wrought,ML_ONLY,SUCCESS,863.6951126054373,,1179.0182591551002,,14.89064743393963,,173.535427137577,178.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,760.0,wrought,ML_ONLY,SUCCESS,822.014560249386,785.0,1041.7230761310477,924.0,15.332318609820051,4.0,167.93887366921348,171.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,816.0,wrought,ML_ONLY,SUCCESS,722.8245606566707,,850.53357634579,,16.047455803710506,,161.7840592006974,166.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,843.0,wrought,ML_ONLY,SUCCESS,672.7827752552296,,785.7880031814493,,16.50483365927069,,160.35328105694657,163.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,871.0,wrought,ML_ONLY,SUCCESS,540.8417657337452,506.0,588.7328274001993,664.0,18.534377059081486,2.0,154.79084972149735,160.0,7.97,23.7,MEDIUM,UNKNOWN,0
Haynes R-41 alloy,927.0,wrought,ML_ONLY,SUCCESS,475.376507291714,,534.6853618264804,,20.58395846098896,,151.6264015159658,150.0,7.97,23.7,MEDIUM,UNKNOWN,0
Special Metals INCONEL® alloy 693,20.0,wrought,ML_ONLY,SUCCESS,752.5431443261921,530.9,1096.8942418232132,937.7,21.77105060048438,45.0,194.81693617720663,196.0,7.56,26.2,MEDIUM,UNKNOWN,0
Special Metals INCONEL® alloy 693,21.0,wrought,ML_ONLY,SUCCESS,752.5431443261921,530.9,1096.8942418232132,937.7,21.77105060048438,45.0,194.81693617720663,196.0,7.56,26.2,MEDIUM,UNKNOWN,0
Special Metals INCONEL® alloy 693,100.0,wrought,ML_ONLY,SUCCESS,751.5833054590046,,1096.385880006807,,21.761888651326665,,193.6687447088898,194.0,7.56,26.2,MEDIUM,UNKNOWN,0
Special Metals INCONEL® alloy 693,500.0,wrought,ML_ONLY,SUCCESS,749.3095605670887,,1093.3004377673246,,21.752578446790757,,171.76871489002627,165.0,7.56,26.2,MEDIUM,UNKNOWN,0
Special Metals INCONEL® alloy 693,800.0,wrought,ML_ONLY,SUCCESS,689.7796367907506,,919.0975161974836,,22.540349258825294,,154.83840860216793,137.0,7.56,26.2,MEDIUM,UNKNOWN,0
Special Metals INCONEL® alloy 740 Precipitation-Hardenable Ni-Cr-Co Superalloy,20.0,wrought,ML_ONLY,SUCCESS,621.9990154846876,818.4,962.003182697935,1209.0,23.972843839047137,36.4,209.9094739569757,221.0,7.99,10.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® alloy 740 Precipitation-Hardenable Ni-Cr-Co Superalloy,22.0,wrought,ML_ONLY,SUCCESS,616.3075176819531,818.4,961.461953449888,1209.0,23.86447878014821,36.4,209.623173297796,221.0,7.99,10.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® alloy 740 Precipitation-Hardenable Ni-Cr-Co Superalloy,100.0,wrought,ML_ONLY,SUCCESS,616.3075176819532,,961.4619534498879,,23.86447878014821,,208.05763978534227,218.0,7.99,10.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® alloy 740 Precipitation-Hardenable Ni-Cr-Co Superalloy,500.0,wrought,ML_ONLY,SUCCESS,614.0871991787579,,956.3916171531306,,23.812872195615537,,181.25621386380857,193.0,7.99,10.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® alloy 740 Precipitation-Hardenable Ni-Cr-Co Superalloy,900.0,wrought,ML_ONLY,SUCCESS,325.0351669552925,,412.1699886565123,,25.00709945593664,,150.7085826273194,158.0,7.99,10.0,MEDIUM,UNKNOWN,0
