alloy,temperature,processing,method,status,pred_ys,actual_ys,pred_uts,actual_uts,pred_el,actual_el,pred_em,actual_em,pred_density,pred_gamma_prime,confidence_level,tcp_risk,corrections_applied,eval_time_sec
Haynes 214® alloy,200.0,wrought,ML_DETERMINISTIC,SUCCESS,653.5361592907607,,935.5269612899734,,28.801616655924583,,193.07493433327235,204.0,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,300.0,wrought,ML_DETERMINISTIC,SUCCESS,653.3358086947633,,932.4586795296393,,28.837325441517265,,187.56758713862553,199.0,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,400.0,wrought,ML_DETERMINISTIC,SUCCESS,653.3358086947633,,932.4586795296393,,28.837325441517265,,181.88815970141013,190.0,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,500.0,wrought,ML_DETERMINISTIC,SUCCESS,653.3358086947633,,932.4586795296393,,28.801678757053722,,170.28657991081087,184.0,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,540.0,wrought,ML_DETERMINISTIC,SUCCESS,637.1874322299195,545.0,882.4342044319831,865.0,28.449651817661632,,164.7892501988968,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,600.0,wrought,ML_DETERMINISTIC,SUCCESS,635.1191407277531,,874.4455507733096,,28.347074149206485,,161.15298845729308,177.0,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,649.0,wrought,ML_DETERMINISTIC,SUCCESS,647.0109559133,565.0,848.3972414471377,815.0,27.937006511119534,22.2,156.51857378444151,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,650.0,wrought,ML_DETERMINISTIC,SUCCESS,646.1310120656437,565.0,844.5484865643251,815.0,27.822791613963773,22.2,155.97673418483214,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,700.0,wrought,ML_DETERMINISTIC,SUCCESS,646.1310120656437,,844.5484865643252,,27.822791613963773,,155.97673418483214,170.0,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,760.0,wrought,ML_DETERMINISTIC,SUCCESS,627.7049196819676,645.0,750.1579700372141,705.0,28.31541261680416,20.4,150.3977440040543,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,800.0,wrought,ML_DETERMINISTIC,SUCCESS,619.0793093304052,,743.1103015801827,,28.417220211103476,,149.74097520522616,162.0,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,870.0,wrought,ML_DETERMINISTIC,SUCCESS,535.0619735525045,310.0,574.6591221158094,400.0,28.608784156838013,49.4,143.39862030632196,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,871.0,wrought,ML_DETERMINISTIC,SUCCESS,447.8922042653951,310.0,470.3,400.0,29.613108116188595,49.4,138.60687225944696,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,900.0,wrought,ML_DETERMINISTIC,SUCCESS,440.24651334742634,,462.3,,29.82575650791223,,138.0284878600329,151.0,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,980.0,wrought,ML_DETERMINISTIC,SUCCESS,397.4059355875245,54.0,417.3,105.0,30.897435520917963,144.8,134.95746191917027,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,982.0,wrought,ML_DETERMINISTIC,SUCCESS,299.11701041662604,54.0,314.1,105.0,32.64857420805175,144.8,129.55212363181676,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,1000.0,wrought,ML_DETERMINISTIC,SUCCESS,299.11701041662604,,314.1,,32.64857420805175,,129.55212363181676,137.0,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,1038.0,wrought,ML_DETERMINISTIC,SUCCESS,299.11701041662604,,314.1,,32.64857420805175,153.1,128.21244909530594,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,1093.0,wrought,ML_DETERMINISTIC,SUCCESS,299.11701041662604,27.0,314.1,58.0,32.64857420805175,157.1,127.78005466189421,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,1095.0,wrought,ML_DETERMINISTIC,SUCCESS,299.11701041662604,27.0,314.1,58.0,32.64857420805175,157.1,127.78005466189421,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,1149.0,wrought,ML_DETERMINISTIC,SUCCESS,299.11701041662604,12.0,314.1,32.0,32.64857420805175,159.3,127.78005466189421,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,1150.0,wrought,ML_DETERMINISTIC,SUCCESS,299.11701041662604,12.0,314.1,32.0,32.64857420805175,159.3,127.78005466189421,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,1204.0,wrought,ML_DETERMINISTIC,SUCCESS,299.11701041662604,9.0,314.1,30.0,32.64857420805175,134.6,127.78005466189421,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 214® alloy,1205.0,wrought,ML_DETERMINISTIC,SUCCESS,299.11701041662604,9.0,314.1,30.0,32.64857420805175,134.6,127.78005466189421,,7.7,26.9,MEDIUM,Low,0,0.1
Haynes 263® alloy,20.0,wrought,ML_DETERMINISTIC,SUCCESS,583.172610291387,635.0,898.5855329680369,1050.0,31.198112415173245,35.8,213.30071456607237,221.0,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,100.0,wrought,ML_DETERMINISTIC,SUCCESS,579.8860807503713,,898.31237012624,,31.212755130627347,,211.38831418857205,219.0,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,200.0,wrought,ML_DETERMINISTIC,SUCCESS,578.6271814619129,,897.9837041586152,,31.212755130627347,40.9,209.83456453726927,212.0,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,204.0,wrought,ML_DETERMINISTIC,SUCCESS,578.6271814619129,,897.9837041586152,,31.212755130627347,40.9,206.97245821402709,212.0,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,300.0,wrought,ML_DETERMINISTIC,SUCCESS,577.7881156794931,,894.9847341121424,,31.267856485733933,,203.0029299136345,205.0,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,400.0,wrought,ML_DETERMINISTIC,SUCCESS,577.788115679493,,894.9847341121424,,31.267856485733933,,196.29443792263157,198.0,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,427.0,wrought,ML_DETERMINISTIC,SUCCESS,577.788115679493,,894.9847341121424,,31.267856485733933,39.6,194.08107427517064,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,500.0,wrought,ML_DETERMINISTIC,SUCCESS,577.788115679493,,894.9847341121424,,31.210334029134863,,186.79777903805552,192.0,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,537.0,wrought,ML_DETERMINISTIC,SUCCESS,577.788115679493,540.0,894.9847341121424,855.0,31.210334029134863,42.1,186.79777903805552,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,540.0,wrought,ML_DETERMINISTIC,SUCCESS,541.2998802058602,540.0,852.4064260066737,855.0,30.93491479390537,42.1,182.43430705319224,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,600.0,wrought,ML_DETERMINISTIC,SUCCESS,538.5899676548655,,832.7545992600906,,30.796673128580686,,178.40192613140465,185.0,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,649.0,wrought,ML_DETERMINISTIC,SUCCESS,529.4498614536936,525.0,799.592611955403,835.0,28.725316355204214,36.9,174.38720139995934,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,650.0,wrought,ML_DETERMINISTIC,SUCCESS,528.8893603550608,525.0,796.7246920335278,835.0,28.664773294901483,36.9,173.8250370933187,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,700.0,wrought,ML_DETERMINISTIC,SUCCESS,528.8893603550608,,796.7246920335278,,28.664773294901483,,173.8250370933187,176.0,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,760.0,wrought,ML_DETERMINISTIC,SUCCESS,500.28623722033035,515.0,682.5614148377368,725.0,27.937376983771934,26.6,166.56933060989348,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,800.0,wrought,ML_DETERMINISTIC,SUCCESS,486.5206732554866,,676.0881482361744,,28.07270623029293,,165.91903153762792,166.0,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,816.0,wrought,ML_DETERMINISTIC,SUCCESS,429.7747071962931,,535.7983071314936,,28.158020328601992,35.2,161.23509081599067,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,870.0,wrought,ML_DETERMINISTIC,SUCCESS,397.97661524903094,220.0,480.822659563313,350.0,28.191466343154502,58.1,159.2844732231017,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,871.0,wrought,ML_DETERMINISTIC,SUCCESS,317.9191887963942,220.0,371.98812587190673,350.0,29.13810063575704,58.1,153.50677852095328,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,900.0,wrought,ML_DETERMINISTIC,SUCCESS,314.9940407861403,,368.36486537385986,,29.17968751167256,,152.13772181929312,154.0,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,927.0,wrought,ML_DETERMINISTIC,SUCCESS,291.8598144091645,,341.4832470465392,,29.744874360689625,105.2,150.1847123065163,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,980.0,wrought,ML_DETERMINISTIC,SUCCESS,277.8548835996198,87.0,326.826659738937,170.0,30.276294109806816,95.1,148.81018074692884,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,982.0,wrought,ML_DETERMINISTIC,SUCCESS,210.47111361060612,87.0,255.24796253434718,170.0,32.20442998169402,95.1,143.52556618394055,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,1000.0,wrought,ML_DETERMINISTIC,SUCCESS,210.47111361060612,,255.24796253434718,,32.20442998169402,,143.52556618394055,143.0,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,1093.0,wrought,ML_DETERMINISTIC,SUCCESS,210.47111361060612,37.0,255.24796253434718,88.0,32.21232449768523,103.6,141.57936277549265,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes 263® alloy,1095.0,wrought,ML_DETERMINISTIC,SUCCESS,210.47111361060612,37.0,255.24796253434718,88.0,32.21232449768523,103.6,141.57936277549265,,8.17,5.5,MEDIUM,Low,0,0.1
Haynes R-41 alloy,27.0,wrought,ML_DETERMINISTIC,SUCCESS,903.6837253391934,,1242.3486116391405,,15.977241894476247,,208.5067038054251,218.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Haynes R-41 alloy,149.0,wrought,ML_DETERMINISTIC,SUCCESS,903.6837253391934,,1242.3486116391405,,15.977241894476247,,206.1427398944511,213.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Haynes R-41 alloy,260.0,wrought,ML_DETERMINISTIC,SUCCESS,902.5850132290119,,1241.666679948948,,15.894607207777959,,202.63599087608605,204.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Haynes R-41 alloy,371.0,wrought,ML_DETERMINISTIC,SUCCESS,901.0213046997026,,1240.0727165540877,,15.913339059627313,,196.23041501724737,198.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Haynes R-41 alloy,482.0,wrought,ML_DETERMINISTIC,SUCCESS,900.8048977264875,,1240.0727165540877,,15.914042983923247,,189.31681632778333,190.0,7.97,23.7,MEDIUM,Moderate,0,0.2
Haynes R-41 alloy,538.0,wrought,ML_DETERMINISTIC,SUCCESS,873.6881374725813,,1223.3136223158065,,15.750198875341704,,181.6716248151235,188.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Haynes R-41 alloy,593.0,wrought,ML_DETERMINISTIC,SUCCESS,871.3913130852748,,1215.4069496614259,,15.632301945121245,,179.95502677995836,182.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Haynes R-41 alloy,649.0,wrought,ML_DETERMINISTIC,SUCCESS,866.365187068328,847.0,1180.8393651121314,1047.0,14.868030093851738,7.0,174.0975914442176,179.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Haynes R-41 alloy,677.0,wrought,ML_DETERMINISTIC,SUCCESS,863.6951126054374,,1179.0182591551002,,14.890647433939629,,173.535427137577,178.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Haynes R-41 alloy,760.0,wrought,ML_DETERMINISTIC,SUCCESS,822.0145602493861,785.0,1041.7230761310477,924.0,15.332318609820053,4.0,167.93887366921345,171.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Haynes R-41 alloy,816.0,wrought,ML_DETERMINISTIC,SUCCESS,722.8245606566707,,850.53357634579,,16.047455803710506,,161.7840592006974,166.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Haynes R-41 alloy,843.0,wrought,ML_DETERMINISTIC,SUCCESS,672.7827752552296,,785.7880031814493,,16.504833659270695,,160.35328105694657,163.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Haynes R-41 alloy,871.0,wrought,ML_DETERMINISTIC,SUCCESS,540.8417657337452,506.0,588.7328274001993,664.0,18.534377059081482,2.0,154.79084972149735,160.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Haynes R-41 alloy,927.0,wrought,ML_DETERMINISTIC,SUCCESS,475.376507291714,,534.6853618264804,,20.58395846098896,,151.6264015159658,150.0,7.97,23.7,MEDIUM,Moderate,0,0.1
Special Metals INCONEL® alloy 693,20.0,wrought,ML_DETERMINISTIC,SUCCESS,752.5431443261922,530.9,1096.8942418232132,937.7,21.77105060048438,45.0,194.81693617720663,196.0,7.56,26.2,MEDIUM,Low,0,0.1
Special Metals INCONEL® alloy 693,21.0,wrought,ML_DETERMINISTIC,SUCCESS,752.5431443261921,530.9,1096.8942418232132,937.7,21.77105060048438,45.0,194.81693617720663,196.0,7.56,26.2,MEDIUM,Low,0,0.1
Special Metals INCONEL® alloy 693,100.0,wrought,ML_DETERMINISTIC,SUCCESS,751.5833054590046,,1096.385880006807,,21.761888651326665,,193.6687447088898,194.0,7.56,26.2,MEDIUM,Low,0,0.1
Special Metals INCONEL® alloy 693,500.0,wrought,ML_DETERMINISTIC,SUCCESS,749.3095605670887,,1093.3004377673246,,21.752578446790757,,171.76871489002627,165.0,7.56,26.2,MEDIUM,Low,0,0.1
Special Metals INCONEL® alloy 693,800.0,wrought,ML_DETERMINISTIC,SUCCESS,689.7796367907506,,919.0975161974839,,22.540349258825294,,154.83840860216793,137.0,7.56,26.2,MEDIUM,Low,0,0.1
Special Metals INCONEL® alloy 740 Precipitation-Hardenable Ni-Cr-Co Superalloy,20.0,wrought,ML_DETERMINISTIC,SUCCESS,621.9990154846874,818.4,962.0031826979349,1209.0,23.972843839047137,36.4,209.90947395697572,221.0,7.99,10.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® alloy 740 Precipitation-Hardenable Ni-Cr-Co Superalloy,22.0,wrought,ML_DETERMINISTIC,SUCCESS,616.3075176819531,818.4,961.461953449888,1209.0,23.86447878014821,36.4,209.62317329779603,221.0,7.99,10.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® alloy 740 Precipitation-Hardenable Ni-Cr-Co Superalloy,100.0,wrought,ML_DETERMINISTIC,SUCCESS,616.3075176819531,,961.461953449888,,23.86447878014821,,208.05763978534227,218.0,7.99,10.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® alloy 740 Precipitation-Hardenable Ni-Cr-Co Superalloy,500.0,wrought,ML_DETERMINISTIC,SUCCESS,614.0871991787579,,956.3916171531305,,23.812872195615537,,181.25621386380857,193.0,7.99,10.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® alloy 740 Precipitation-Hardenable Ni-Cr-Co Superalloy,900.0,wrought,ML_DETERMINISTIC,SUCCESS,325.0351669552925,,412.16998865651226,,25.007099455936636,,150.70858262731943,158.0,7.99,10.0,MEDIUM,Low,0,0.1
PWA*1480(SC),21.0,cast,ML_DETERMINISTIC,SUCCESS,990.7864475026174,895.0,1104.3023297819605,,13.04830580015502,4.0,154.19264135284374,127.0,8.27,80.9,MEDIUM,Critical,0,11.0
PWA*1480(SC),538.0,cast,ML_DETERMINISTIC,SUCCESS,974.0448003298562,881.0,1103.856284274912,,12.843951678960673,4.8,132.80979290903178,110.0,8.27,80.9,MEDIUM,Critical,0,0.1
PWA*1480(SC),649.0,cast,ML_DETERMINISTIC,SUCCESS,983.620490769772,910.0,1102.1687014338493,1140.0,12.720884711198504,5.5,126.39654838546112,105.0,8.27,80.9,MEDIUM,Critical,0,0.1
PWA*1480(SC),760.0,cast,ML_DETERMINISTIC,SUCCESS,964.0515997778634,905.0,1068.5488364820526,1130.0,13.077832801322764,7.9,122.94453917221094,99.3,8.27,80.9,MEDIUM,Critical,0,0.1
PWA*1480(SC),871.0,cast,ML_DETERMINISTIC,SUCCESS,708.0427975300586,730.0,821.5918385228397,995.0,15.86774853367785,12.0,118.89693676744487,,8.27,80.9,MEDIUM,Critical,0,0.1
PWA*1480(SC),982.0,cast,ML_DETERMINISTIC,SUCCESS,445.334043112038,495.0,553.438421141868,685.0,18.0,19.5,113.13317788345574,86.9,8.27,80.9,MEDIUM,Critical,0,0.1
PWA*1480(SC),1093.0,cast,ML_DETERMINISTIC,SUCCESS,445.334043112038,276.0,553.438421141868,,18.0,32.0,112.21483853619344,,8.27,80.9,MEDIUM,Critical,0,0.1
RENÉ* N5(SC),21.0,cast,ML_DETERMINISTIC,SUCCESS,872.1906229539916,855.0,998.9700283768728,1078.0,11.997099849621508,17.0,150.6135999525104,127.0,8.05,64.4,MEDIUM,Elevated,0,0.1
RENÉ* N5(SC),538.0,cast,ML_DETERMINISTIC,SUCCESS,873.6762182558052,821.0,1001.3903336029637,1023.0,11.57843660447137,11.0,129.47342524984202,110.0,8.05,64.4,MEDIUM,Elevated,0,0.1
RENÉ* N5(SC),649.0,cast,ML_DETERMINISTIC,SUCCESS,895.5466317069149,862.0,1001.6938532186098,1050.0,11.158375969255037,9.5,125.40384410007701,105.0,8.05,64.4,MEDIUM,Elevated,0,0.1
RENÉ* N5(SC),760.0,cast,ML_DETERMINISTIC,SUCCESS,891.1278594545645,883.0,991.9710043836161,1126.0,11.099631132286103,13.0,121.58642667384231,99.3,8.05,64.4,MEDIUM,Elevated,0,0.1
RENÉ* N5(SC),871.0,cast,ML_DETERMINISTIC,SUCCESS,676.8465749301429,793.0,788.5421094506331,954.0,13.024438490765313,19.0,117.30088575308382,,8.05,64.4,MEDIUM,Elevated,0,0.1
RENÉ* N5(SC),982.0,cast,ML_DETERMINISTIC,SUCCESS,452.2416651498082,621.0,528.8282569257592,746.0,15.53340846670195,25.0,110.68732035141886,86.9,8.05,64.4,MEDIUM,Elevated,0,0.1
RENÉ* N5(SC),1093.0,cast,ML_DETERMINISTIC,SUCCESS,452.2416651498082,345.0,528.8282569257592,380.0,15.57780899151531,27.0,110.27553013942534,,8.05,64.4,MEDIUM,Elevated,0,0.1
NX188(DS),21.0,cast,ML_DETERMINISTIC,SUCCESS,865.7773251588887,960.0,955.9715203476337,1040.0,12.588896540683882,5.0,158.48164955470946,,7.67,64.3,MEDIUM,Critical,0,0.1
NX188(DS),538.0,cast,ML_DETERMINISTIC,SUCCESS,868.8743601188025,,957.3694546041804,1080.0,12.253843203508085,4.5,140.94956696829172,,7.67,64.3,MEDIUM,Critical,0,0.1
NX188(DS),649.0,cast,ML_DETERMINISTIC,SUCCESS,876.6975370042317,1050.0,954.3076836694893,1195.0,11.472546017485598,3.0,137.9105096386581,,7.67,64.3,MEDIUM,Critical,0,0.1
NX188(DS),760.0,cast,ML_DETERMINISTIC,SUCCESS,859.7522819450801,1145.0,936.900528890435,1215.0,11.3155986457542,1.5,134.6008446757403,,7.67,64.3,MEDIUM,Critical,0,0.1
NX188(DS),871.0,cast,ML_DETERMINISTIC,SUCCESS,650.5035419275708,1185.0,740.0969201847934,595.0,12.721920491496409,2.0,128.2476372562826,,7.67,64.3,MEDIUM,Critical,0,0.1
NX188(DS),982.0,cast,ML_DETERMINISTIC,SUCCESS,438.1541322806443,585.0,496.57416525971644,395.0,15.738640385033595,3.0,121.4091572580241,,7.67,64.3,MEDIUM,Critical,0,0.1
NX188(DS),1093.0,cast,ML_DETERMINISTIC,SUCCESS,438.1541322806443,345.0,496.57416525971644,,15.768842606624297,3.0,120.90595409923841,,7.67,64.3,MEDIUM,Critical,0,0.1
CMSX-10,20.0,cast,ML_DETERMINISTIC,SUCCESS,860.5451929922367,950.0,965.8959456849949,1155.0,15.290289900313287,13.0,191.2,,8.53,76.5,MEDIUM,Critical,0,0.1
CMSX-8,20.0,cast,ML_DETERMINISTIC,SUCCESS,893.0568106797291,950.0,1019.6470519539315,1100.0,13.919333891156008,12.0,190.9,,8.34,66.2,MEDIUM,Elevated,0,0.1
DD5,20.0,cast,ML_DETERMINISTIC,SUCCESS,890.1690155834582,850.0,1006.9877150880363,1100.0,12.155848390810242,10.0,190.3,,8.22,64.2,MEDIUM,Elevated,0,0.1
DD6,20.0,cast,ML_DETERMINISTIC,SUCCESS,882.0208012438027,1050.0,1014.4580026434908,1100.0,12.990504117905473,10.0,192.4,,8.31,61.2,MEDIUM,Elevated,0,0.1
DD9,20.0,cast,ML_DETERMINISTIC,SUCCESS,860.2727861475067,958.0,991.0017709863234,1023.0,13.735544975459238,9.0,193.5,,8.47,65.6,MEDIUM,Elevated,0,0.1
DD98M,20.0,cast,ML_DETERMINISTIC,SUCCESS,897.8952807167914,1000.0,993.9667719378742,1190.0,13.53586387557646,8.0,191.0,,8.45,66.4,MEDIUM,Critical,0,0.1
PWA 1497,20.0,cast,ML_DETERMINISTIC,SUCCESS,861.9412624318813,850.0,986.9099382452652,1100.0,16.21251432739699,9.0,193.8,,8.73,60.3,MEDIUM,Elevated,0,0.1
Rene N500,20.0,cast,ML_DETERMINISTIC,SUCCESS,919.4824246617857,950.0,1028.4992439278249,1200.0,11.679311781070504,9.0,191.4,,8.24,67.7,MEDIUM,Critical,0,0.1
Rene N6,20.0,cast,ML_DETERMINISTIC,SUCCESS,861.9186352260813,1150.0,993.698601778365,1300.0,14.943444725352387,9.0,193.5,,8.51,63.3,MEDIUM,Elevated,0,0.1
RR3000,20.0,cast,ML_DETERMINISTIC,SUCCESS,883.2760074909218,1100.0,981.3251189046674,1400.0,14.333158673968303,10.0,191.4,,8.33,62.1,MEDIUM,Elevated,0,0.1
RR3010,20.0,cast,ML_DETERMINISTIC,SUCCESS,877.2909589572532,950.0,982.0685464566059,1200.0,13.840833992583999,10.0,190.0,,8.4,67.0,MEDIUM,Elevated,0,0.1
TMS-138,20.0,cast,ML_DETERMINISTIC,SUCCESS,871.4637050850838,1050.0,961.5057359833785,1100.0,15.031560006104305,10.0,192.5,,8.47,62.2,MEDIUM,Elevated,0,0.1
TMS-162,20.0,cast,ML_DETERMINISTIC,SUCCESS,902.513603391232,1000.0,1010.1455936026117,1250.0,13.409308022797692,10.0,193.9,,8.63,62.7,MEDIUM,Critical,0,0.1
MC-102*,21.0,cast,ML_DETERMINISTIC,SUCCESS,522.8838573103919,605.0,664.3,675.0,29.654441271637882,5.0,198.6852804469193,,8.6,10.2,MEDIUM,Low,0,8.7
MC-102*,538.0,cast,ML_DETERMINISTIC,SUCCESS,463.6538120591045,540.0,589.0,655.0,29.632403547130288,9.0,176.23668051632956,,8.6,10.2,MEDIUM,Low,0,0.1
MC-102*,649.0,cast,ML_DETERMINISTIC,SUCCESS,452.5854256559559,525.0,575.0,640.0,28.28554438365997,9.0,168.782263403973,,8.6,10.2,MEDIUM,Low,0,0.1
MC-102*,760.0,cast,ML_DETERMINISTIC,SUCCESS,416.93135437623494,530.0,529.7,605.0,28.09147420057613,4.0,160.85701822252935,,8.6,10.2,MEDIUM,Low,0,0.1
MC-102*,871.0,cast,ML_DETERMINISTIC,SUCCESS,293.7934486982537,250.0,373.2,395.0,30.073110091875385,11.0,147.7336613407434,,8.6,10.2,MEDIUM,Low,0,0.1
MC-102*,982.0,cast,ML_DETERMINISTIC,SUCCESS,196.75177482480495,130.0,250.0,250.0,32.962690745961304,12.0,138.02201886964554,,8.6,10.2,MEDIUM,Low,0,0.1
NIMOCAST* 75,21.0,cast,ML_DETERMINISTIC,SUCCESS,371.80446972970026,179.0,753.5076147325722,500.0,39.56010744667664,39.0,189.27326733040198,,8.26,0.0,MEDIUM,Low,0,0.1
NIMOCAST* 242,21.0,cast,ML_DETERMINISTIC,SUCCESS,390.06689645072436,300.0,760.0553102625319,460.0,44.949240109556825,8.0,204.06447928037608,,8.38,0.0,MEDIUM,Low,0,0.1
INCONEL* MA758,21.0,wrought,ML_DETERMINISTIC,SUCCESS,453.85538862264184,558.0,828.5237914082021,951.0,40.802425568126594,27.0,194.70815817948997,,8.21,0.0,MEDIUM,Low,0,0.1
INCONEL* MA758,538.0,wrought,ML_DETERMINISTIC,SUCCESS,392.27659908290184,427.0,761.3571871210447,751.0,40.52427882435218,24.0,168.66375364522975,,8.21,0.0,MEDIUM,Low,0,0.1
INCONEL* MA758,649.0,wrought,ML_DETERMINISTIC,SUCCESS,387.9965613945243,379.0,704.9276236986293,558.0,39.78985491224637,28.0,160.55664454128177,,8.21,0.0,MEDIUM,Low,0,0.1
INCONEL* MA758,760.0,wrought,ML_DETERMINISTIC,SUCCESS,362.8619647205951,269.0,583.6486628724598,427.0,41.14287689086653,41.0,152.95526422984466,,8.21,0.0,MEDIUM,Low,0,0.1
INCONEL* MA758,982.0,wrought,ML_DETERMINISTIC,SUCCESS,143.371388636548,152.0,217.26814332246153,172.0,42.85090209819166,29.0,130.18806631364237,,8.21,0.0,MEDIUM,Low,0,0.1
INCONEL* 600,21.0,wrought,ML_DETERMINISTIC,SUCCESS,423.551859846062,285.0,777.1335101857353,660.0,32.64588661037695,45.0,185.33679335667003,214.0,8.43,0.0,MEDIUM,Low,0,0.1
INCONEL* 600,93.0,wrought,ML_DETERMINISTIC,SUCCESS,414.47944163317135,,776.625148369329,,32.63552684627783,,184.47091518905916,210.0,8.43,0.0,MEDIUM,Low,0,0.1
INCONEL* 600,204.0,wrought,ML_DETERMINISTIC,SUCCESS,414.3720380490561,,773.9630301097012,,32.63552684627783,,180.57852399686362,205.0,8.43,0.0,MEDIUM,Low,0,0.1
INCONEL* 600,316.0,wrought,ML_DETERMINISTIC,SUCCESS,410.5576815859341,,757.4098540864697,,32.63552684627783,,175.80859249338383,199.0,8.43,0.0,MEDIUM,Low,0,0.1
INCONEL* 600,427.0,wrought,ML_DETERMINISTIC,SUCCESS,409.63435337352337,,756.8329963105231,,32.65025889568733,,171.33424508840613,192.0,8.43,0.0,MEDIUM,Low,0,0.1
INCONEL* 600,538.0,wrought,ML_DETERMINISTIC,SUCCESS,359.52994257221746,220.0,706.3257026093512,560.0,32.265892860225904,41.0,161.48656570190724,184.0,8.43,0.0,MEDIUM,Low,0,0.1
INCONEL* 600,649.0,wrought,ML_DETERMINISTIC,SUCCESS,363.80686226769376,205.0,652.115612678484,450.0,32.52717070202719,49.0,155.6114104422663,176.0,8.43,0.0,MEDIUM,Low,0,0.1
INCONEL* 600,760.0,wrought,ML_DETERMINISTIC,SUCCESS,358.1607912887338,180.0,535.3596302205297,260.0,34.17064031755858,70.0,148.9901935061863,168.0,8.43,0.0,MEDIUM,Low,0,0.1
INCONEL* 600,871.0,wrought,ML_DETERMINISTIC,SUCCESS,249.8395701777435,75.0,303.7159784859287,140.0,34.89028308135046,80.0,138.8545406077252,157.0,8.43,0.0,MEDIUM,Low,0,0.1
